sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
VNTP1-V630-GBWH0A-AC1SC1	X0016XB3E5	B07YYY5Y72		Unknown					150	144	5	1	450		300	0	0
VNTP1-V630-ITWH0A-AC1SC1	X0015KXW25	B0819MPQ8X	VANKYO Videoproiettore 6800 Lumen, Proiettore 1080P Nativo Full HD Support 4K, Display da 300â 50Â° Correzione, con Borsa Portatile, per iOS Android TV Stick Casa Ufficio PPT, Performance V630	New	299.99	No		Yes	53	52	1	0	639	22001.6	585	0	1
VNTP1-X200-GBBK0A-AC1SC1	X00168IAGJ	B07ZQCST89		Unknown					307	297	10	0	307		0	0	0
VNTP1-X200-GBBK0A-AC1SC2	X0017PFKOB	B07ZQCST89		Unknown					1964	1962	2	0	1999		0	0	35
VNTP1-X200-GBBK0A-AC1SC3	X0017R5NFZ	B07ZQCST89		Unknown					0	0	0	0	0		0	0	0
VNTP1-Z1AA-FRBK1A-AC1SC1	B07NS672NY	B07NS672NY		Unknown					16	0	16	0	16		0	0	0
VNTP1-Z1AA-FRBK1A-AC1SC2	B07YYY8R9W	B07YYY8R9W		Unknown					5	0	5	0	5		0	0	0
VNTP1-Z1AK-FRBU1A-AC1SC1	B07W45RZ1X	B07W45RZ1X		Unknown					4	0	4	0	4		0	0	0
VNTP1-Z1AK-FRPK1A-AC1SC1	B07W47JZ2X	B07W47JZ2X		Unknown					4	0	4	0	4		0	0	0
VNTP1-Z1AK-GBBU1A-AC1SC1	X001352F2P	B07VDBZPY3		Unknown					17	0	17	0	17		0	0	0
VNTP1-Z1AKUP-GBBU1A-AC1SC1	X00184ZJA1	B08DCN99Y9		Unknown					0	0	0	0	0		0	0	0
VNTP1-Z1AKUP-GBPK1A-AC1SC1	X001850E1T	B08DCKQYZP		Unknown					0	0	0	0	0		0	0	0
VNTP1-Z4AA-FRBK4A-AC1SC1	B07TPTFBD8	B07TPTFBD8		Unknown					10	0	10	0	10		0	0	0
VNTP1-Z4AA-GBBK4A-AC1SC1	X0011ZMCMZ	B07TNQ1CSD		Unknown					30	0	30	0	30		0	0	0
VNTP1-ZTBB-GBBK4A-AC1SC1	X0014CK3U3	B0827C3558		Unknown					73	53	20	0	73		0	0	0
Y2-PGHK-0E7M	X0017GK7K7	B08D38BJNQ		Unknown					0	0	0	0	0		0	0	0
