sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
VNTP1-L470-DEWH0A-AC1SC1	X00175JWSL	B084WQCCH8	WiFi Beamer 5000 Lumen, VANKYO Leisure 470 Wireless Beamer, Support 1080P Full HD Heimkino Beamer WLAN, kompatibel mit TV Stick, HDMI, SD, AV, VGA, USB, PS4, X-Box, iOS/Android Smartphone Projektor	New	159.99	No		Yes	858	668	3	187	858	7124.44	0	0	0
VNTP1-L470-FRWH0B-AC1SC1	X0017MU9AJ	B0871ZB8NK		Unknown					0	0	0	0	196		196	0	0
VNTP1-L470-FRWH0B-AC1SC1FBM	X0017NSGW1	B0871ZB8NK		Unknown					0	0	0	0	0		0	0	0
VNTP1-L470-ITWH0B-AC1SC1	X0016RRQYH	B086WW36WC		Unknown					47	47	0	0	575		528	0	0
VNTP1-L47C-FRWH0B-AC1SC2	X0014LR4BP	B0811C8V4Z		Unknown					406	402	4	0	406		0	0	0
VNTP1-L47C-GBWH0B-AC1SC1	X0016415MJ	B07YYYX734		Unknown					426	269	1	156	438		0	0	12
VNTP1-L47C-ITWH0A-AC1SC2	X0014LQ6YV	B0819NFKL4		Unknown					43	32	8	3	103		60	0	0
VNTP1-L510PW-ITWH0A-AC1SC1	X0017MM05L	B08DNBVMMH		Unknown					0	0	0	0	246		246	0	0
VNTP1-MM5C-ITBK0A-AC1SC1	X0016DKXZZ	B087RHV52B		Unknown					0	0	0	0	0		0	0	0
VNTP1-NBM3XX-ITGY0A-AC1SC1	X0017SJS7N	B088M7V284		Unknown					0	0	0	0	600		600	0	0
VNTP1-PS100A-ITWH4A-AC1SC1	X0017S52VT	B08DNC427Q		Unknown					0	0	0	0	280		280	0	0
VNTP1-PT20-ITBK1A-AC1SC1	X0017SJTZ9	B08BY9TPDQ		Unknown					0	0	0	0	240		240	0	0
VNTP1-PT20-ITWH1A-AC1SC1	X0017SJVZH	B08BYB9LG5		Unknown					0	0	0	0	120		120	0	0
VNTP1-S10FAX-DEBK3A-AC1SC1	X0017NDTL9	B087CG443Q	vankyo Tablet 10 Zoll S10 Tablet 2GB RAM, 32GB,10 Zoll Tablet mit 8MP RÃ¼ckkamera, Quad-Core-Prozessor, 1080p Full HD IPS Display, Android 9.0, GMS zertifiziertes, Zwei Lautsprecher, Schwarz	New	109.99	No		Yes	0	0	0	0	360	3025.38	0	360	0
VNTP1-S10FAX-GBBK3A-AC1SC1	X0017CUZNF	B08766L11J		Unknown					8	4	4	0	104		96	0	0
VNTP1-S20I-FRGY4A-N1S1	B0832FXH2N	B0832FXH2N		Unknown					146	146	0	0	146		0	0	0
VNTP1-S20I-FRGY4A-N1S2	X0014NDII1	B082CNKZKC		Unknown					61	61	0	0	61		0	0	0
VNTP1-S20I-GBGY4A-AC1SC1	X00168LSDL	B082LZ98RC		Unknown					22	19	3	0	102		80	0	0
VNTP1-S300-DEBU0A-AC1SC2	X0014MNVGB	B07Z3N74VK	SNAPTAIN SP300 Drohne mit Blaue LED, RC Quadrocopter mit 3 Fernbedienungen, 2 Akkus fÃ¼r 14 Minuten, ThrowâN Go, Automatische Ausweichfunktion, Spielzeug Drohne fÃ¼r AnfÃ¤nger und Kinder.	New	69.99	No		Yes	482	0	482	0	482	4629.18	0	0	0
VNTP1-S300-ESBU0A-AC1SC2	X0017O6PEB	B084YY3YD5		Unknown					103	103	0	0	1520		1344	0	73
VNTP1-S300-FRBU0A-AC1SC2	X0014LD581	B07Z4BK5NP		Unknown					2	0	2	0	2		0	0	0
VNTP1-S300-FRBU0A-AC1SC3	X0017CG40N	B07Z4BK5NP		Unknown					115	114	1	0	595		480	0	0
VNTP1-S30H-GBSV4A-AC1SC1	X00168LAT3	B082LQQHY5		Unknown					1	0	1	0	161		160	0	0
VNTP1-S350-DEBU0A-AC1SC1	X00160VVTF	B07ZGHSBFY	SNAPTAIN SP350 Mini Drohne, Quadrocopter mit 3 Akkus fÃ¼r 21 Minuten Flugzeit, RC Drone, Mini Helikopter mit Kopflos Modus, ThrowâN Go, 3 Geschwindigkeitsmodi, Spielzeug Drohne fÃ¼r Kinder und AnfÃ¤nger	New	49.99	No		Yes	38	0	38	0	38	1383.72	0	0	0
VNTP1-S350-DEBU0A-AC1SC2	X00171MF6B	B088M7HRGK	SNAPTAIN SP350 Mini Drohne mit 3 Akkus fÃ¼r 21 Minuten Flugzeit, RC Drone, Mini Helikopter mit Kopfloser Modus, Throw'N Go, 3 Geschwindigkeitsmodi, Spielzeug Drohne fÃ¼r AnfÃ¤nger und Kinder	New	34.99	No		Yes	0	0	0	0	240	1419.78	240	0	0
VNTP1-S350-DEBU0A-AC1SC2FBM	X0017R7BJB	B088M7HRGK	SNAPTAIN SP350 Mini Drohne mit 3 Akkus fÃ¼r 21 Minuten Flugzeit, RC Drone, Mini Helikopter mit Kopfloser Modus, Throw'N Go, 3 Geschwindigkeitsmodi, Spielzeug Drohne fÃ¼r AnfÃ¤nger und Kinder	New	29.99	Yes	184	No	0	0	0	0	0	1419.78	0	0	0
VNTP1-S350-FRBU0A-AC1S3	X001436JFF	B07YZKZHP5		Unknown					567	562	5	0	567		0	0	0
VNTP1-S500-DEBK0A-AC1SC1	X00160VX8J	B07ZGGNBCF	SNAPTAIN SP500 Faltbare GPS FPV Drohne mit 1080P Full HD Kamera-Live-Video, GPS Drohne mit GPS-Heimkehr und Gestensteuerung, Kreis fliegen, Follow-Me-Modus und 5G WiFi Ãbertragung	New	199.99	No		Yes	12	1	11	0	1452	7001.21	0	1440	0
VNTP1-S500-DEBK0A-AC1SC2	X00183LJTR	B07ZGGNBCF	SNAPTAIN SP500 Faltbare GPS FPV Drohne mit 1080P Full HD Kamera-Live-Video, GPS Drohne mit GPS-Heimkehr und Gestensteuerung, Kreis fliegen, Follow-Me-Modus und 5G WiFi Ãbertragung	New	169.99	No		Yes	0	0	0	0	0	7001.21	0	0	0
VNTP1-S500-FRBK0A-AC1SC2	X0014P3OWJ	B07YYC89WV		Unknown					1	0	1	0	1		0	0	0
VNTP1-S500-FRBK0A-AC1SC3	X0017OLLBN	B07YYC89WV		Unknown					249	249	0	0	249		0	0	0
VNTP1-S500-GBBK0A-AC1SC1	X0017SJV93	B07Z5WPWDW		Unknown					24	24	0	0	192		0	0	168
VNTP1-S500-ITBK0A-AC1SC1	X0016YNVAD	B081TVL9DR		Unknown					235	235	0	0	235		0	0	0
VNTP1-S5C0-DEBK6A--AC1SC1	X0015TPELN	B085NMP5F1	SNAPTAIN S5C Drohne mit Kamera HD 720P Live-Ãbertragung, WiFi RC Quadrocopter, Sprachsteuerung Gravitationssensor Kopfloser Modus HÃ¶hehalten 3D Flips Notlandung, RC Drohne fÃ¼r AnfÃ¤nger	New	99.99	No		Yes	309	233	8	68	309	7620.15	0	0	0
VNTP1-S5C0-DEBK6A--AC1SC2	X00183E5CF	B085NMP5F1	SNAPTAIN S5C Drohne mit Kamera HD 720P Live-Ãbertragung, WiFi RC Quadrocopter, Sprachsteuerung Gravitationssensor Kopfloser Modus HÃ¶hehalten 3D Flips Notlandung, RC Drohne fÃ¼r AnfÃ¤nger	New	69.99	No		Yes	0	0	0	0	0	7620.15	0	0	0
VNTP1-S5C0-ESBK6A-AC1SC1	X00168HYTX	B084YVYVLL		Unknown					238	223	2	13	3389		2995	0	156
VNTP1-S5C0-FRBK6A-AC2SC2	X0014N3S4F	B07Z8SNCN8		Unknown					138	137	1	0	270		0	0	132
VNTP1-S5C0-ITBK6A-AC1SC1	X0014LQ2MR	B07Y65S63B		Unknown					606	0	606	0	1207		600	0	1
VNTP1-S5C0-USBK6A-AC1SC1	X0017L4B95	B07GN7GDXB		Unknown					0	0	0	0	0		0	0	0
VNTP1-S600-DEBK6A-AC1SC1	X00171ME1R	B07VL9964H	SNAPTAIN SP600 Drohne mit Kamera 720P HD, 30 Minuten Flugzeit, Live Ãbertragung WiFi FPV RC Quadcopter,120Â° Weitwinkel, Hochhaltung, 3D VR, 360Â°Flips, Flugbahnflug, Kopfloser Modus	New	84.99	No		Yes	0	0	0	0	1040	12139.37	0	1040	0
VNTP1-S600-FRBK6A-AC1SC3	X0014AV82R	B07VDNVYW7		Unknown					62	49	13	0	62		0	0	0
VNTP1-S650-DEBK6A-AC1SC2	X0014MR27P	B07Z3J3HHX	SNAPTAIN SP650 1080P-Drohne mit Kamera fÃ¼r Erwachsene fÃ¼r AnfÃ¤nger mit Sprachsteuerung, Gestensteuerung, Kreisflug, Hochgeschwindigkeitsrotation, HÃ¶henlage halten, Headless-Modus	New	109.99	No		Yes	23	0	23	0	23	8634.18	0	0	0
VNTP1-S650-DEBK6A-AC1SC3	X00171SGHN	B088M9HJLX	SNAPTAIN SP650 1080P Drohne mit Kamera fÃ¼r Erwachsene fÃ¼r AnfÃ¤nger mit Sprachsteuerung, Gestensteuerung, Kreisflug, Hochgeschwindigkeitsrotation, HÃ¶hen halten, Headless-Modus	New	91.99	No		Yes	549	522	3	24	549	8562.57	0	0	0
VNTP1-S650-DEBK6A-AC1SC4	X00183DXQJ	B088M9HJLX	SNAPTAIN SP650 1080P Drohne mit Kamera fÃ¼r Erwachsene fÃ¼r AnfÃ¤nger mit Sprachsteuerung, Gestensteuerung, Kreisflug, Hochgeschwindigkeitsrotation, HÃ¶hen halten, Headless-Modus	New	89.99	No		Yes	0	0	0	0	0	8562.57	0	0	0
VNTP1-S650-FRBK6A-AC1S3	X0014AOQUX	B07YRPGWND		Unknown					67	57	10	0	67		0	0	0
VNTP1-S650-FRBK6A-AC1S4	X0017O7QD5	B07YRPGWND		Unknown					178	176	1	1	179		0	0	1
VNTP1-S650-GBBK6A-AC1SC1	X0017SKNF9	B088ZZ8SK8		Unknown					72	72	0	0	1152		768	0	312
VNTP1-S650-ITBK6A-AC1SC1	X0016D4CJN	B081RV7J2S		Unknown					300	299	1	0	301		0	0	1
VNTP1-S7FA-GBBK1A-AC1SC1	X0016O32UR	B082DZSKZ7		Unknown					0	0	0	0	0		0	0	0
VNTP1-S7FK-GBBU1A-AC1SC1	X00188F4VL	B089CTHC37		Unknown					0	0	0	0	98		98	0	0
VNTP1-S7FK-GBPK1A-AC1SC1	X00188AGE1	B088WKXP1W		Unknown					0	0	0	0	98		98	0	0
VNTP1-S8FA-GBBK2A-AC1SC1	X0015YRQKZ	B082DZBRM7		Unknown					66	64	2	0	66		0	0	0
VNTP1-SP350X-DEYE0A-AC1SC2	X00172AM79	B089QPT5LQ	SNAPTAIN SP350 Mini Drohne, Quadrocopter mit 3 Akkus fÃ¼r 21 Minuten Flugzeit, RC Drone, Mini Helikopter mit Kopfloser Modus, ThrowâN Go, 3 Geschwindigkeitsmodi, Spielzeug Drohne fÃ¼r AnfÃ¤nger Kinder	New	31.99	No		Yes	192	157	0	35	192	1309	0	0	0
VNTP1-SP350X-FRRD0A-AC1SC1	X0017OWG3Z	B089SV9P1X		Unknown					239	239	0	0	239		0	0	0
VNTP1-SP350X-ITYE0A-AC1SC2	X0017P6H57	B087JRXFWJ		Unknown					240	240	0	0	240		0	0	0
VNTP1-V600-DESV0A-AC1SC2	X0014M0I71	B07Y7THS3J	VANKYO Performance V600 Beamer, 6500 Lumen Full HD Beamer, Native 1080P Heimkino Beamer mit 300" Display, unterstÃ¼tzt HDMI USB VGA TV Stick Xbox Laptop Smartphone, fÃ¼r GeschÃ¤ftsprÃ¤sentationen	New	195.99	No		Yes	19	0	19	0	19	21290.57	0	0	0
VNTP1-V600-FRSV0A-AC1SC1	X0014P413Z	B07YKGZ1CG		Unknown					6	0	6	0	6		0	0	0
VNTP1-V630-DEWH0A-AC1SC1	X0015YTH25	B082FX64JZ	Beamer 6800 Lumen, Native 1080p Beamer Full HD, VANKYO Performance V630 Beamer Heimkino, mit Â±50Â°Elektronische Korrektur, unterstÃ¼tzt HDMI USB TV Stick Xbox Laptop, iOS/Android Smartphone Projektor	New	259.99	No		Yes	88	0	88	0	88	22314.59	0	0	0
VNTP1-V630-DEWH0A-AC1SC2	X00175KIS9	B082FX64JZ	Beamer 6800 Lumen, Native 1080p Beamer Full HD, VANKYO Performance V630 Beamer Heimkino, mit Â±50Â°Elektronische Korrektur, unterstÃ¼tzt HDMI USB TV Stick Xbox Laptop, iOS/Android Smartphone Projektor	New	269.99	No		Yes	429	383	13	33	429	22314.59	0	0	0
VNTP1-V630-FRWH0A-AC1SC1	X0015YYRFH	B07ZVTF5XZ		Unknown					130	129	1	0	130		0	0	0
VNTP1-V630-GBWH0A-AC1SC1	X0016XB3E5	B07YYY5Y72		Unknown					150	144	5	1	450		300	0	0
VNTP1-V630-ITWH0A-AC1SC1	X0015KXW25	B0819MPQ8X		Unknown					53	52	1	0	639		585	0	1
VNTP1-X200-GBBK0A-AC1SC1	X00168IAGJ	B07ZQCST89		Unknown					307	297	10	0	307		0	0	0
VNTP1-X200-GBBK0A-AC1SC2	X0017PFKOB	B07ZQCST89		Unknown					1964	1962	2	0	1999		0	0	35
VNTP1-X200-GBBK0A-AC1SC3	X0017R5NFZ	B07ZQCST89		Unknown					0	0	0	0	0		0	0	0
VNTP1-Z1AA-FRBK1A-AC1SC1	B07NS672NY	B07NS672NY		Unknown					16	0	16	0	16		0	0	0
VNTP1-Z1AA-FRBK1A-AC1SC2	B07YYY8R9W	B07YYY8R9W		Unknown					5	0	5	0	5		0	0	0
VNTP1-Z1AK-FRBU1A-AC1SC1	B07W45RZ1X	B07W45RZ1X		Unknown					4	0	4	0	4		0	0	0
VNTP1-Z1AK-FRPK1A-AC1SC1	B07W47JZ2X	B07W47JZ2X		Unknown					4	0	4	0	4		0	0	0
VNTP1-Z1AK-GBBU1A-AC1SC1	X001352F2P	B07VDBZPY3		Unknown					17	0	17	0	17		0	0	0
VNTP1-Z1AKUP-GBBU1A-AC1SC1	X00184ZJA1	B08DCN99Y9		Unknown					0	0	0	0	0		0	0	0
VNTP1-Z1AKUP-GBPK1A-AC1SC1	X001850E1T	B08DCKQYZP		Unknown					0	0	0	0	0		0	0	0
VNTP1-Z4AA-FRBK4A-AC1SC1	B07TPTFBD8	B07TPTFBD8		Unknown					10	0	10	0	10		0	0	0
VNTP1-Z4AA-GBBK4A-AC1SC1	X0011ZMCMZ	B07TNQ1CSD		Unknown					30	0	30	0	30		0	0	0
VNTP1-ZTBB-GBBK4A-AC1SC1	X0014CK3U3	B0827C3558		Unknown					73	53	20	0	73		0	0	0
Y2-PGHK-0E7M	X0017GK7K7	B08D38BJNQ		Unknown					0	0	0	0	0		0	0	0
